0.05,1,0,5751419298591931226,human,214
0.05,1,3,3964697308691091202,human,479
0.05,1,2,2345244722981053176,human,2833
0.05,1,1,7023153299524444953,zombies,1395
0.05,1,6,5944135550474966411,human,168
0.05,1,7,4958344978064576663,human,100
0.05,1,4,7601752826373958022,human,517
0.05,1,8,269359220678678305,human,1018
0.05,0,0,4451917532848606828,zombies,837
0.05,1,9,771276344865140648,zombies,1462
0.05,0,2,6822663335434653369,human,64
0.05,1,5,314643846596668474,zombies,953
0.05,0,1,5411738775141017156,human,529
0.05,0,4,7145330630239754754,zombies,332
0.05,0,3,8572163887236547646,zombies,549
0.05,0,7,2696138574999793833,human,185
0.05,0,5,6884055416230449230,zombies,903
0.05,0,6,3570655443436773374,zombies,1885
0.05,0,8,27577034844855611,zombies,621
0.05,0,9,3076147003752305290,zombies,825
0.15,1,1,379274936854627564,zombies,2096
0.15,1,0,8645378737284033561,zombies,927
0.15,1,2,383237633217342761,human,450
0.15,1,5,9125018575326547280,zombies,946
0.15,1,3,8358698109158581439,human,862
0.15,1,6,3501510001644790520,zombies,1927
0.15,1,8,4304399488367246627,human,181
0.15,1,4,2639149747898316264,human,866
0.15,1,7,391933635730937331,zombies,481
0.15,1,9,4011010021357770735,human,952
0.15,0,1,6425081488865482048,human,279
0.15,0,2,8686321227402590866,zombies,1233
0.15,0,0,1229866647240410001,zombies,2178
0.15,0,5,3999964447744098611,zombies,881
0.15,0,4,8801686045631864968,zombies,1596
0.15,0,6,226186694743087193,zombies,824
0.15,0,3,8630299198098107043,human,801
0.15,0,9,7284949097745518271,human,402
0.15,0,7,3997128919793732561,human,4227
0.15,0,8,972726199583170175,human,1334
0.25,1,1,347673030106714683,human,393
0.25,1,0,3373275376345431378,human,271
0.25,1,2,2532505097903169858,human,1881
0.25,1,4,6268066579593139907,human,589
0.25,1,6,1337775179051067029,human,742
0.25,1,7,6950431293282377870,human,767
0.25,1,3,1173946131962829146,human,770
0.25,1,5,8556299873824387599,human,649
0.25,1,9,7938108862111273228,human,304
0.25,1,8,8968022891300186292,human,685
0.25,0,0,333686254373087407,human,519
0.25,0,2,2705964403661131406,zombies,1026
0.25,0,1,1030200292761744887,human,832
0.25,0,3,6508420461498711621,human,864
0.25,0,4,6259923874736497765,human,414
0.25,0,6,4838489478289460830,human,475
0.25,0,8,1221783870421182869,human,607
0.25,0,7,1573718843759133996,zombies,950
0.25,0,5,2410261469784902504,human,11067
0.25,0,9,8139828298597482953,zombies,652
0.35,1,2,7186918937429367290,human,651
0.35,1,1,4912087329651221051,human,344
0.35,1,0,5367145720048450168,human,697
0.35,1,3,1922006901870881414,human,582
0.35,1,5,239542921223634512,human,397
0.35,1,4,2912225547228537825,human,467
0.35,1,6,8121088050981792028,human,245
0.35,1,7,7835117051553838377,human,544
0.35,0,0,8143007539686577533,human,191
0.35,1,8,708196368910119202,human,221
0.35,0,1,4543767837609462468,human,291
0.35,0,2,1380641075410845979,human,400
0.35,1,9,6795631403559543480,human,450
0.35,0,5,4127448988452228799,human,464
0.35,0,4,5997189070410049800,human,965
0.35,0,6,4537074851013914065,human,549
0.35,0,3,3817166049034368239,human,1859
0.35,0,8,8831622173484037711,human,286
0.35,0,7,5864893586849451144,human,514
0.35,0,9,1318581153762574748,human,515
0.45,1,0,8918466326921275986,human,342
0.45,1,3,4718399481648885603,human,250
0.45,1,1,8577601613081259767,human,343
0.45,1,2,8211570118263021393,human,504
0.45,1,4,7511970615648595201,human,613
0.45,1,5,2096546128839786970,human,387
0.45,1,7,8871672442888872663,human,260
0.45,1,6,5571475861225916797,human,809
0.45,1,9,3421832780229988355,human,178
0.45,0,1,8346800210828855545,human,210
0.45,1,8,8280087747478125331,human,319
0.45,0,0,4019171703338632566,human,592
0.45,0,2,3362029836161863047,human,335
0.45,0,3,7417716815937464464,human,351
0.45,0,6,2316444140175925327,human,199
0.45,0,7,6126507108190223398,human,243
0.45,0,4,1721609523004127503,human,602
0.45,0,5,7688322721294904209,human,532
0.45,0,9,3873815370974216797,human,470
0.45,0,8,843082741847993483,human,955
