0.35,0,17,2157447843574450662,human,162
0.35,0,11,2434853276132560819,human,288
0.35,3,2,4846619326259673102,human,76
0.35,0,21,4358436901233680714,human,248
0.35,3,3,2232118081296736609,zombies,176
0.35,3,5,6749198604188199414,human,29
0.35,0,20,2586560891454542903,human,340
0.35,3,0,3679902009192484081,human,325
0.35,0,23,7065139748666629761,human,256
0.35,0,24,4270755103692046061,human,292
0.35,3,1,8502300421650563594,human,219
0.35,3,4,8675665202912587723,human,132
0.35,3,8,2268105462114180781,human,137
0.35,3,6,3427974772986399532,human,304
0.35,3,10,670957301414790265,human,103
0.35,3,12,535408230200714554,human,85
0.35,3,11,3826333117609311597,human,209
0.35,3,9,4947419018482646340,human,199
0.35,3,15,152299810627673900,human,78
0.35,3,17,68654574768942253,human,192
0.35,3,7,3842979642496335696,human,809
0.35,3,13,4931302268199651295,human,425
0.35,3,20,6489729634232995494,human,168
0.35,3,19,29801631506240816,human,185
0.35,3,18,5232845804973084819,human,157
0.35,3,16,2042737428271448710,human,417
0.35,3,14,4564953219759782709,human,382
0.35,3,21,6589660770517274370,human,238
0.35,3,22,2043314487357120591,human,292
0.35,3,23,8030728984169996467,human,155
0.35,3,24,4461983685178545998,human,141
0.35,6,1,9074652868018395741,human,222
0.35,6,2,2452573934868684645,human,590
0.35,6,3,8473161730227142592,human,606
0.35,6,6,6997246631150148099,human,509
0.35,6,7,6550267703860440625,zombies,247
0.35,6,10,6455124599355068695,human,44
0.35,6,5,114032150864315962,human,396
0.35,6,0,2372274331994655463,human,728
0.35,6,4,808965006508840255,human,550
0.35,6,12,6558555187648096776,human,309
0.35,6,11,6672708380030164341,human,200
0.35,6,8,8646430026046197590,human,314
0.35,6,9,7724651347666613289,human,254
0.35,6,14,4697325539026499372,human,290
0.35,6,16,1450491116446945449,human,491
0.35,6,13,8192236049861122229,human,542
0.35,6,21,7958011053145433439,human,71
0.35,6,17,8543299593759464590,zombies,202
0.35,6,23,4752084089695758906,human,80
0.35,6,19,3295594348735277195,human,341
0.35,6,22,1517091929783940458,zombies,313
0.35,6,15,6178371054768645169,human,355
0.35,6,18,785130840753343733,human,330
0.35,6,20,4239244956441828127,human,378
0.35,9,2,7528855435328210746,zombies,285
0.35,6,24,1713979817957512112,human,256
0.35,9,0,6271950673471566901,zombies,410
0.35,9,5,4644745306934034823,human,356
0.35,9,4,5934612649677656539,human,249
0.35,9,1,1087900990125368131,human,268
0.35,9,3,2639071342360634080,zombies,892
0.35,9,6,6729890940193749672,zombies,487
0.35,9,12,7200502492836021925,human,135
0.35,9,13,2762178322545720508,human,229
0.35,9,9,1372488777525499291,zombies,322
0.35,9,7,8957518212247826938,human,271
0.35,9,8,3978115127438816721,human,359
0.35,9,11,4073135917672324824,human,684
0.35,9,10,4583294922349902934,zombies,814
0.35,9,14,4690097405952164510,human,795
0.35,9,17,1420430178593515801,zombies,348
0.35,9,18,6424276863522175564,zombies,222
0.35,9,16,6162534547328175401,zombies,341
0.35,9,20,7468314795791324666,human,108
0.35,9,19,5600627279864839058,zombies,726
0.35,9,15,4989055255412224842,zombies,604
0.35,9,21,8958392443231277810,human,225
0.35,9,22,3348020446622635512,human,173
0.35,12,2,6747896117968429745,zombies,393
0.35,12,1,6924206333635481733,human,343
0.35,12,0,5486704274732192059,zombies,670
0.35,9,24,5817494285069008135,human,524
0.35,9,23,3174739118902830542,human,511
0.35,12,4,6618735771778769141,zombies,395
0.35,12,5,6874319614425906127,human,204
0.35,12,3,4023591075381745008,human,315
0.35,12,6,4237973916639792134,zombies,255
0.35,12,7,9001311604471862553,human,277
0.35,12,10,5304805592834487149,zombies,306
0.35,12,9,3887383735526113001,human,447
0.35,12,11,2174275359029458418,human,307
0.35,12,14,8046738846282846701,human,271
0.35,12,13,4475134672382031813,human,362
0.35,12,8,4478567124619488461,human,506
0.35,12,12,3102869837185764968,human,421
0.35,12,15,2884311468829733331,human,281
0.35,12,22,7698098863234911966,human,126
0.35,12,16,5378406521965616149,human,399
0.35,12,20,4081789537452754793,zombies,624
0.35,12,17,563232056868155092,zombies,585
0.35,12,23,4856501903067680774,human,381
0.35,12,21,363512095323956984,human,318
0.35,12,18,2537091892868497614,human,584
0.35,12,19,2104515553112618386,human,549
0.45,0,1,1103076507357566091,human,84
0.45,0,3,1599915110230592575,human,90
0.45,0,0,6849333832948708824,human,156
0.45,0,4,661717125186357885,human,199
0.45,0,2,6756149619676692423,human,219
0.45,0,6,8641895778484823486,human,156
0.45,0,10,250818931081123745,human,58
0.45,0,8,3787964590689129418,human,560
0.45,0,5,1237606890076774845,human,255
0.35,12,24,2636670050257442111,human,577
0.45,0,7,2211241261004027149,human,220
0.45,0,15,3069739449174360039,human,48
0.45,0,9,2798808310907590850,human,168
0.45,0,14,219020467101761215,human,63
0.45,0,12,4579398483651515307,human,103
0.45,0,11,4003973851926517252,human,177
0.45,0,18,6738409069431144165,human,60
0.45,0,13,7700279581918121943,human,148
0.45,0,19,9005391278587917166,human,68
0.45,0,16,5093290224913668868,human,155
0.45,0,24,28331935689116830,human,34
0.45,0,17,404008233524241245,human,151
0.45,0,20,4445222623284004216,human,152
0.45,0,23,7779028080347466346,human,127
0.45,0,21,1101968152269078212,human,408
0.45,3,2,3633912661775814467,human,107
0.45,3,0,3591564584116664575,human,212
0.45,3,1,5069388819027794413,human,182
0.45,3,4,513245556923387589,human,303
0.45,0,22,1103514210073203832,human,469
0.45,3,7,7156221184254863770,human,112
0.45,3,5,5323784491766470551,human,220
0.45,3,3,848673613972847623,human,268
0.45,3,9,4293672053808692872,human,199
0.45,3,8,5340420045563306063,human,378
0.45,3,11,8802835782919264004,human,177
0.45,3,15,4667425991943198236,human,177
0.45,3,13,1687620177452184275,human,184
0.45,3,14,6670535705901585192,human,187
0.45,3,16,69822280668996613,human,694
0.45,3,19,9133969100281889434,human,51
0.45,3,12,883415095063430991,human,429
0.45,3,18,4998454090597461208,human,140
0.45,3,6,1895633719186046606,human,486
0.45,3,10,4244258616495318230,human,807
0.45,3,20,1581379594521892392,human,147
0.45,3,23,8763982160231316856,human,136
0.45,3,17,4428905913530320744,human,546
0.45,3,22,8803064842031100503,human,303
0.45,3,24,1249222435276345187,human,287
0.45,3,21,7489294379960848469,human,233
0.45,6,0,6959979662740767994,human,292
0.45,6,1,485137480017336818,human,229
0.45,6,2,2434858281718450974,human,147
0.45,6,6,5105927112310081498,human,400
0.45,6,4,1612387487729798652,human,221
0.45,6,3,2315373842698526830,human,477
0.45,6,7,4008788067718994589,human,187
0.45,6,8,3595246902802632293,human,298
0.45,6,5,5970748459876605329,human,292
0.45,6,10,8544212966315700195,human,119
0.45,6,9,1245194020143994467,human,322
0.45,6,11,59181447599971943,human,262
0.45,6,12,3596065788675472562,human,334
0.45,6,18,5406520068843284388,human,202
0.45,6,17,4745190010845773109,zombies,613
0.45,6,16,5644835452873294729,human,369
0.45,6,15,6629092649653032532,zombies,562
0.45,6,13,1107724984797991610,human,521
0.45,6,23,3359461897146211906,human,142
0.45,6,21,1053957363538036200,human,159
0.45,6,19,6463158830679836993,human,290
0.45,6,22,198371609715881994,human,563
0.45,9,0,5929353550643492739,zombies,550
0.45,6,14,2823096138454376405,human,585
0.45,6,24,2054604083579411962,zombies,508
0.45,6,20,4617691419727977884,human,603
0.45,9,2,6813704698261450950,human,423
0.45,9,1,7220395954610445863,human,276
0.45,9,5,8664195558813531843,human,417
0.45,9,3,3265713337984630113,human,416
0.45,9,4,4204613566644743154,human,219
0.45,9,7,3760051754594874971,human,309
0.45,9,9,6588572867534900,human,208
0.45,9,10,1967832241370481487,human,206
0.45,9,8,4430477883417338752,human,313
0.45,9,11,481820674764228275,human,539
0.45,9,12,4249363843390768861,human,522
0.45,9,15,3637087371169100907,zombies,260
0.45,9,13,1788095719402009214,human,366
0.45,9,14,2387615966398073744,human,666
0.45,9,6,3778413448999502599,human,506
0.45,9,16,7478139709279386205,human,612
0.45,9,19,4506704731321418902,human,282
0.45,9,17,2306967096885555700,human,675
0.45,9,18,6759976740519321945,human,514
0.45,9,20,3767021674529010007,human,183
0.45,9,21,754320028947909214,human,314
0.45,9,23,7553604193902692809,zombies,380
0.45,12,0,1585169532462979304,human,265
0.45,12,1,8781757409788035896,human,176
0.45,9,24,6344829959481479562,human,299
0.45,12,4,851481717625553112,human,502
0.45,12,3,3837743470204921112,human,332
0.45,12,2,2421633999908034977,human,540
0.45,9,22,7501249516971486675,human,509
0.45,12,5,1417155524188394036,zombies,326
0.45,12,6,743255306998014434,human,295
0.45,12,10,652413900146817492,human,169
0.45,12,7,5132203734497662248,human,432
0.45,12,12,5869461232999586390,human,166
0.45,12,11,3347521620013388120,human,268
0.45,12,14,3429420071660139442,human,344
0.45,12,8,8528790382185007791,human,330
0.45,12,13,3723029423945277762,human,328
0.45,12,9,4343191306968075741,human,784
0.45,12,19,1928305226296470006,zombies,266
0.45,12,21,1664766450631349687,human,112
0.45,12,15,1470342857487376238,zombies,429
0.45,12,20,87048180004354056,zombies,476
0.45,12,22,6289086608833385024,human,210
0.45,12,17,5613340542520218833,zombies,624
0.45,12,18,7394196474678524476,human,590
0.55,0,2,6764975628362394805,human,60
0.55,0,1,7007739753509858113,human,205
0.55,0,4,3950787378913803095,human,47
0.45,12,24,2296392687988110555,human,500
0.45,12,16,6348438899795725681,human,609
0.55,0,6,4975511217710399703,human,47
0.55,0,0,160826141217427880,human,318
0.55,0,3,6251809307963916784,human,277
0.45,12,23,3179285281240217517,human,425
0.55,0,8,1326662224047732541,human,95
0.55,0,5,3517284941094134212,human,171
0.55,0,15,403174605100580079,human,26
0.55,0,11,537461109975453826,human,149
0.55,0,9,1010657741841574526,human,203
0.55,0,13,2222189852301573247,human,117
0.55,0,12,5019131223246447945,human,199
0.55,0,14,3176223627390234074,human,122
0.55,0,7,7011616949197752243,human,361
0.55,0,17,3487454870529399028,human,99
0.55,0,19,2243579233224538106,human,64
0.55,0,20,3359450773875017647,human,28
0.55,0,10,4048467073894505920,human,214
0.55,0,22,7115696471818800751,human,46
0.55,0,16,56708455395900447,human,118
0.55,0,21,2843706897705578647,human,75
0.55,0,23,4076277187248606020,human,98
0.55,0,24,8581457548000228334,human,113
0.55,0,18,8673749081161018951,human,172
0.55,3,1,5380775264556512503,human,102
0.55,3,7,1398383122591198324,human,66
0.55,3,4,8649204286050431659,human,194
0.55,3,5,1426834554874843625,human,221
0.55,3,2,2492122920723360924,human,212
0.55,3,3,1746357363630568526,human,295
0.55,3,6,8323179794160104237,human,251
0.55,3,0,4106428094058248103,human,279
0.55,3,11,5935972347884351978,human,64
0.55,3,9,7593864992373232720,human,117
0.55,3,10,4600373486734621680,human,293
0.55,3,8,8869098697951679430,human,322
0.55,3,16,2261331775293112725,human,98
0.55,3,12,8784167690410568469,human,349
0.55,3,17,6395993237022079175,human,177
0.55,3,14,7775916716821157179,human,192
0.55,3,20,371863332948934699,human,238
0.55,3,13,4913896760434518942,human,309
0.55,3,15,1002859570390720492,human,274
0.55,3,19,5205897731611285394,human,197
0.55,3,21,4011225445499362871,human,85
0.55,3,18,4236779756184375575,human,211
0.55,3,23,7404688515791857121,human,144
0.55,6,1,7434248457944821554,human,117
0.55,6,0,7462595039599035284,human,301
0.55,3,22,849739601072860784,human,313
0.55,6,4,8093132538179695614,human,314
0.55,6,3,8714452855675925315,human,330
0.55,3,24,5537464426027110422,human,404
0.55,6,5,5572006514958821722,human,629
0.55,6,2,5519937264626138889,human,606
